US DOE Joint Genome Institute	US DOE Joint Genome Institute
Central Research Institute for Epidemiology	Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Institute of Bioengineering, Research Center of Biotechnology, Russian Academy of Sciences	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of the Russian Academy of Sciences
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
CP032124	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
CP030758	Chinese PLA General Hospital
University of Georgia	J. Craig Venter Institute	University of Georgia
University of Maryland	US Food and Drug Administration
University of Maryland	US Food and Drug Administration
University of Maryland	US Food and Drug Administration
University of British Columbia	University of British Columbia
Inha University	Inha University
Inha University	Inha University
Faculty of Pharmacy, Universitas Indonesia	Faculty of Pharmacy, Universitas Indonesia
CP019459	Yunnan University
CP019465	Yunnan University
CP018214	Kookmin University	Kookmin University
Uc Davis	UC Davis
Uc Davis	UC Davis
NIAB East Malling Research	NIAB East Malling Research
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Institut Pasteur	Institut Pasteur	Institut Pasteur
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Padova	University of Padova	University of Padova
School of applied Biosciences	School of applied Biosciences
ADL Diagnostic Chile Ltda	ADL Diagnostic Chile Ltda
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
ADL Diagnostic Chile Ltda	ADL Diagnostic Chile Ltda
CP024250	CDC
CP025909	University of Maryland, School of Medicine
CP042948	CDC
Hangzhou Normal University	Hangzhou Normal University
CP024244	CDC
CP025885	University of Maryland, School of Medicine
Institute of Molecular and Cell Biology, University of Tartu	Institute of Molecular and Cell Biology, University of Tartu
Institute of Molecular and Cell Biology, University of Tartu	Institute of Molecular and Cell Biology, University of Tartu
College of Agriculture and Life Science, Seoul National University	College of Agriculture and Life Science, Seoul National University
University of California at Davis	University of California at Davis
CSIR-Institute of Microbial Technology	CSIR-Institute of Microbial Technology
JCVI	JCVI
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Pukyong National University	Pukyong National University
Icahn School of Medicine at Mount Sinai	Icahn School of Medicine at Mount Sinai
Public Health Agency of Canada	Public Health Agency of Canada
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
University of Veterinary and Pharmaceutical Sciences Brno	University of Veterinary and Pharmaceutical Sciences Brno
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Microbiology, University of Warsaw	Institute of Microbiology, University of Warsaw
Nanjing Agricultural University	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
University of Oxford	University of Oxford
University of Maryland School of Medicine	University of Wisconsin
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Jiangsu Normal University	Jiangsu Normal University
Dublin Dental University Hospital, Trinity College Dublin	Dublin Dental University Hospital, Trinity College Dublin
Trchnical University of Copenhagen, DTU	Trchnical University of Copenhagen, DTU
Sichuan University	Sichuan University
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
University of Freiburg	University of Freiburg
The J. Craig Venter Institute	The J. Craig Venter Institute
WuHan Intitute of Virology,CAS	WuHan Intitute of Virology, CAS
The J. Craig Venter Institute	The J. Craig Venter Institute
CP045536	Xiamen University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Acadamy of Military Medical Sciences	Acadamy of Military Medical Sciences
Bielefeld University	Bielefeld University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Los Alamos National Laboratory	J. Craig Venter Institute
Los Alamos National Laboratory	Los Alamos National Laboratory	J. Craig Venter Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
University of Arizona	University of Arizona
Helmholtz Centre for Infection Research	Helmholtz Centre for Infection Research
Helmholtz Centre for Infection Research	Helmholtz Centre for Infection Research
University of Georgia	J. Craig Venter Institute	University of Georgia
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The University of Oklahoma	The University of Oklahoma
AF076997	Oak Ridge National Laboratory
CP040675	Qingdao University
IRHS	IRHS
Wuhan Institute of Virology, Chinese Academy of Sciences	Wuhan Institute of Virology, Chinese Academy of Sciences
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
Technische Universitaet Muenchen	Technische Universitaet Muenchen
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Anhui Medical University	Anhui Medical University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Bielefeld University	Bielefeld University
Bielefeld University	Bielefeld University
The J. Craig Venter Institute	The J. Craig Venter Institute	The J. Craig Venter Institute
Nagaoka University of technology	Nagaoka University of technology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Universidad Politecnica de Madrid	Universidad Politecnica de Madrid
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Chung-Ang University	Chung-Ang University
Chung-Ang University	Chung-Ang University
CP037907	South China Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Odense University Hospital	Odense University Hospital
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Faculty of Associated Medical Sciences, Khon Kaen University	Faculty of Associated Medical Sciences, Khon Kaen University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Csir-Institute of Himalayan Bioresource Technology	Csir-Institute of Himalayan Bioresource Technology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP015590	Nanjing Agricultural University
US Food and Drug Administration	US Food and Drug Administration
Seoul National University	Seoul National University
Icahn School of Medicine at Mount Sinai	Icahn School of Medicine at Mount Sinai
Icahn School of Medicine at Mount Sinai	Icahn School of Medicine at Mount Sinai
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP017309	INRA/CNRS
CP017324	INRA/CNRS	INRA
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Peking University	Peking University
The Third Institute of Oceanography	The Third Institute of Oceanography	The Third Institute of Oceanography
Los Alamos National Laboratory	Los Alamos National Laboratory
Bielefeld University	Bielefeld University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Leibniz Institute DSMZ	Leibniz Institute DSMZ
CP023551	Nanjing Agricultrure University
Umn	Umn
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The Institute for Genomic Research	Institute for Genome Sciences
University of Warsaw	University of Warsaw
School of applied Biosciences	School of applied Biosciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS	USDA, ARS
USDA, ARS	USDA, ARS
Seoul National University	Seoul National University
McGill University Health Centre	McGill University Health Centre
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
CP029179	Institute of Microbiology
CP029178	Institute of Microbiology
Walter Reed Army Institute Research	Naval Medical Research Center
Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science, Chinese Academy of Sciences	Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science, Chinese Academy of Sciences
CP040674	Qingdao University
The Third Institute	The Third Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
CP045301	Kyungpook National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Stellenbosch	University of Stellenbosch
Shandong University	Shandong University
Fundacion Ciencia y Vida	Fundacion Ciencia y Vida	Fundacion Ciencia para la Vida
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Microbiology and Genetics	Goettngen Genomics Laboratory
Shanghai Ocean University	Shanghai Ocean University
Hubei University of Technology	Hubei University of Technology
Hubei University of Technology	Hubei University of Technology
CP042280	McMaster University
Universite de Lorraine	Universite de Lorraine
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
Northern Arizona University	Northern Arizona University
Institute of Plant Physiology and Ecology, Shanghai Institutes for Biological Science, Chinese Academy of Sciences	Institute of Plant Physiology and Ecology, Shanghai Institutes for Biological Science, Chinese Academy of Sciences
Odense University Hospital	Odense University Hospital
CP029177	Institute of Microbiology
Corbion	Corbion
University College Cork, Ireland	University College Cork
Chang Gung University	Chang Gung University
Shinansan University	Shinansan University
Shinansan University	Shinansan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Acadamy of Military Medical Sciences	Acadamy of Military Medical Sciences
China Agricultural University	China Agricultural University
Beijing Academy of Agriculture and Forestry Sciences	Beijing Academy of Agriculture and Forestry Sciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Technical University of Denmark	Technical University of Denmark	Technical University of Denmark
CSIR-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
CP041069	Kyungpook National University
University of the Witwatersrand	University of the Witwatersrand
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto	UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto
Xiamen University	Xiamen University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
NC_016601	US DOE Joint Genome Institute
NC_016600	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Centre for Chemical Biology (CCB@USM), Universiti Sains Malaysia (USM)	Centre for Chemical Biology (CCB@USM), Universiti Sains Malaysia (USM)
Kyungpook National University	Kyungpook National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Wuhan Institute of Virology, Chinese Academy of Sciences	Wuhan Institute of Virology, Chinese Academy of Sciences
New York Medical College	New York Medical College
CP030098	Institute of Applied Ecology
CP017321	INRA/CNRS
CP017320	INRA/CNRS
United States Food and Drug Administration	United States Food and Drug Administration
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University College Cork	UCC_NEB_lactococcus
US DOE Joint Genome Institute	SCK-CEN	US DOE Joint Genome Institute
KAIST	KAIST
Bielefeld University	Bielefeld University
Leibniz-Institute of Vegetable and Ornamental Crops	Leibniz-Institute of Vegetable and Ornamental Crops
Utrecht University	Utrecht University
Utrecht University	Utrecht University
CP014570	Utrecht University
Beijing Key Laboratory of Bioprocess	Beijing University of Chemical Technology
University of Malaya	University of Malaya
University of Malaya	University of Malaya
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Pukyong National University	Pukyong National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP018210	Kookmin University	Kookmin University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
School of Life Science and Biological Pharmacy	School of Life Science and Biological Pharmacy
Lucigen Corp.	Lucigen Corp.
KJ868092	Agricultural Technology Research Institute
Seoul National University	Seoul National University
The Institute for Genomic Research	The Institute for Genomic Research
South China Agricultural University	South China Agricultural University
Los Alamos National Laboratory	J. Craig Venter Institute
Universite de Lorraine - Institut National de la Recherche Agronomique	Universite de Lorraine - Institut National de la Recherche Agronomique
Bhabha Atomic Research Centre	Bhabha Atomic Research Center
HZI-Braunschweig	HZI-Braunschweig	US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The Shanghai Institutes for Biological Sciences of the Chinese Academy of Sciences	The Shanghai Institutes for Biological Sciences of the Chinese Academy of Sciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
MK275622	Jiangxi Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Maryland	US Food and Drug Administration
Nofima	Nofima
Georg-August-University-Goettingen	Georg-August-University-Goettingen
UNAM	UNAM
Canterbury Health Laboratories	Canterbury Health Laboratories
China Agricultural University	China Agricultural University
Technical University of Denmark	Technical University of Denmark	Technical University of Denmark
University of Turku	University of Turku, Department of Biochemistry
CP021651	Nanjing Agricultural University
University of Maryland	US Food and Drug Administration
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Turku	University of Turku, Department of Biochemistry
Laboratory for Foodborne Zoonoses	National Microbiology Laboratory at Guelph
Institute of Microbiology, Chinese Academy of Sciences	Institute of Microbiology, Chinese Academy of Sciences
Institute of Microbiology, Chinese Academy of Sciences	Institute of Microbiology, Chinese Academy of Sciences
Leibniz Institute DSMZ	Leibniz Institute DSMZ
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
CP033050	King Abdullah University of Science and Technology
Georg-August University Goettingen	Georg-August University Goettingen	Georg-August University Goettingen
US DOE Joint Genome Institute	US DOE Joint Genome Institute	HZI-Braunschweig	HZI-Braunschweig
HZI-Braunschweig	HZI-Braunschweig	US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP028898	National Taiwan University
NC_010097	National Center for Biotechnology Information, NIH
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Csir-Institute of Himalayan Bioresource Technology	Csir-Institute of Himalayan Bioresource Technology
CERELA	CERELA	CERELA
New York Medical College	New York Medical College
University of Maryland	US Food and Drug Administration
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
Nanjing Agricultural University	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS, WRRC	USDA, ARS, WRRC
CP030756	Chinese PLA General Hospital
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Aarhus University	Aarhus University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Maryland	US Food and Drug Administration
CP029643	Jeju National University
Robert Koch-Institut	Robert Koch-Institut
University of Malaya	University of Malaya	University of Malaya
University of Malaya	University of Malaya	University of Malaya
Institute of Biological Sciences	Institute of Biological Sciences	University of Malaya
University of Malaya	Institute of Biological Sciences, Faculty of Science, University of Malaya	Institute of Biological Sciences, Faculty of Science, University of Malaya
Institute of Biological Sciences	Institute of Biological Sciences	University of Malaya
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Maryland	US Food and Drug Administration
Georg-August-University Goettingen	University of Muenster
CP040721	Shanghai Jiao Tong University
CP040720	Shanghai Jiao Tong University
University College Cork, Ireland	University College Cork
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
Xiamen University	Xiamen University
Sichuan Agricultural University,Sichuan, P.R. China	Sichuan Agricultural University	Sichuan Agricultural University
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
Georg-August University Goettingen, Institute of Microbiology and Genetics	Georg-August University Goettingen, Institute of Microbiology and Genetics
University of Arizona	University of Arizona
National Health Research Institutes	National Health Research Institutes
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
Columbus Children's Research Institute	Michigan State University	Michigan State University
Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS	Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS
Kyungpook National University	Kyungpook National University
Los Alamos National Laboratory	Los Alamos National Laboratory	J. Craig Venter Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Korea Atomic Energy Research Institute	Korea Atomic Energy Research Institute
Seoul National University	Seoul National University
Korea Research Institute of Bioscience & Biotechnology	Korea Research Institute of Bioscience & Biotechnology
TU Dresden, Medical Faculty 'Carl Gustav Carus'	TU Dresden, Medical Faculty 'Carl Gustav Carus'
NC_001755	University of Iceland
CP018048	Northwest University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
CP026519	Microbiology Chinese Academy of Science
Universidad Tecnologica Metropolitana (UTEM)	Universidad Tecnologica Metropolitana (UTEM)
CP021877	Chinese Center for Disease Control and Prevention
CP021875	Chinese Center for Disease Control and Prevention
CP021876	Chinese Center for Disease Control and Prevention
CP021878	Chinese Center for Disease Control and Prevention
National Helath Research Institutes	National Health Research Institutes
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Chengdu Military General Hospital	Chengdu Military General Hospital
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Maryland	US Food and Drug Administration
China Agricultural University	China Agricultural University
Pukyong National University	Pukyong National University
HQ324782	South China Sea Institute of Oceanology, CAS
CP021649	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP023550	Nanjing Agricultrure University
University of California, San Diego	University of California, San Diego
NIOO-KNAW	NIOO-KNAW
Virginia Polytechnic Institute and State University	Virginia Polytechnic Institute and State University
Lucigen Corp.	Lucigen Corp.
New England Biolabs	University of Gdansk
Lucigen Corp.	Lucigen Corp.
University of Georgia	J. Craig Venter Institute	University of Georgia
DQ659147	UFAM
Nanjing Agriculture University	Nanjing Agriculture University
WuHan Intitute of Virology,CAS	WuHan Intitute of Virology, CAS
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of British Columbia	University of British Columbia
Genetic Resources Bank	Genetic Resources Bank
Vilnius University Institute of Biochemistry	Vilnius University Institute of Biochemistry
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of South Carolina	University of South Carolina
University of Nottingham	CAMR
CP042109	The University of Tulsa
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP042835	Kyungpook National University
Bielefeld University	Bielefeld University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
CP017302	Njau
US DOE Joint Genome Institute	US DOE Joint Genome Institute
National Health Research Institutes	National Health Research Institutes
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Bielefeld University	Bielefeld University
CP014829	NIH/NIAID
Shandong University	Shandong University
Northern Arizona University	Northern Arizona University
Kobe Institute of Health	Kobe Institute of Health
CP025589	Handong Global University
CP014483	Hubei University of Technology
CP014484	Hubei University of Technology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Universite de Lorraine - Institut National de la Recherche Agronomique	Universite de Lorraine - Institut National de la Recherche Agronomique
Griffith University	Griffith University
Georg-August University Goettingen	J Craig Venter Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AF149757	Georgia Institute of Technology
NC_001772	Univ. of Massachusetts
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP023455	Nanjing Agricultural University
Shanghai Ocean University	Shanghai Ocean University
Universite catholique de Louvain	Universite catholique de Louvain
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA-ARS	USDA-ARS
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP032236	University of Oslo
AF144733	Kansas State University
CP034100	Medytox
Public Health England	Public Health England
Public Health England	Public Health England
Georg-August-University Goettingen	Georg-August-University Goettingen
Pukyong National University	Pukyong National University
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Michigan State University	Michigan State University
University of Hawaii	University of Wisconsin School of Medicine and Public Health
TU Dresden, Medical Faculty 'Carl Gustav Carus'	TU Dresden, Medical Faculty 'Carl Gustav Carus'
CP034228	Monash University
CP034229	Monash University
CP034227	Monash University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS	Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS
CP025210	Friedrich-Alexander University Erlangen-Nuremberg	Northumbria University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Agricultural Research Service, Molecular Plant Pathology	Agricultural Research Service, Molecular Plant Pathology
Bielefeld University	Bielefeld University
GNIIgenetika	GNIIgenetika
CP020041	University of Minnesota
CP014767	Hubei Provincial Center for Disease Control and Prevention
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Leeds	University of Leeds
CP045303	Kyungpook National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
IRHS	IRHS
Christian Medical College	Christian Medical College
University of Maryland	US Food and Drug Administration
University of Maryland	US Food and Drug Administration
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS, WRRC	USDA, ARS, WRRC
NIOO-KNAW	NIOO-KNAW
CP034119	South China Sea Institute of Oceanology
Tohoku University	Tohoku University
Tohoku University	Tohoku University
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Genetique Microbienne	Genetique Microbienne
Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences	Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences and Peking Union Medical College
University Science Malaysia	University Science Malaysia
Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS	Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS
Shiraz University	Shiraz University
CP029051	Jeju National University
Bielefeld University	Bielefeld University
Bielefeld University	Bielefeld University
Washington University School of Medicine	Washington University School of Medicine
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
TU Dresden, Medical Faculty 'Carl Gustav Carus'	TU Dresden, Medical Faculty 'Carl Gustav Carus'
Agriculture and Agri-Food Canada	Agriculture and Agri-Food Canada
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Groningen	University of Groningen
CP032118	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS	USDA, ARS
Korea Research Institute of Bioscience and Biotechnology	Korea Research Institute of Bioscience and Biotechnology
CP028971	Aarhus University
Xiamen University	Xiamen University
Xiamen University	Xiamen University
CP034112	Chonbuk National University
CP020099	Beijing Technology and Business University (BTBU)
Northern Arizona University	Northern Arizona University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Georgia	J. Craig Venter Institute	University of Georgia
Institut des Sciences du vegetal	CNRS
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Center for Genomic Sciences, National Autonomous University of Mexico (UNAM)	Benemerita Universidad Autonoma de Puebla
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Universite de Caen Normandie	Universite de Caen Normandie
West China Hospital, Sichuan University	West China Hospital, Sichuan University
The J. Craig Venter Institute	The J. Craig Venter Institute
State Key Laboratory for Biology of Plant Diseases and Insect Pests	State Key Laboratory for Biology of Plant Diseases and Insect Pests
CP016969	University of Mississippi Medical Center	University of Mississippi Medical Center
CP033099	Chinese PLA General Hospital
University of Maryland	US Food and Drug Administration
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
Oregon State University	Oregon State University
Georg-August University Goettingen, Institute of Microbiology and Genetics	Georg-August University Goettingen, Institute of Microbiology and Genetics
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP036517	Korea Polar Research Institute
CP036516	Korea Polar Research Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Shanghai Ocean University	Shanghai Ocean University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Bielefeld University	Bielefeld University
JCVI	JCVI
Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science, Chinese Academy of Sciences	Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science, Chinese Academy of Sciences	The Chinese Academy of Sciences
University of the Ryukyus	University of the Ryukyus
